index	max_degree	fail_node_degree	fail_neber_degree	fail_degree_sum	max_load	big_load_num	fail_load_sum	fail_num	first_round_fail	neber_fail_num	fail_round	subgraph_num	fail_node_load	load_change	degree_change	fail_neber_load	LCC
60,80,	138	49	0	49	27918	32	1869	0	0	0	0	2	1869	7192	98	0	329
60,81,	137	52	0	52	27751	32	1877	0	0	0	0	2	1877	6599	102	0	329
60,82,	138	59	0	59	27909	31	2422	0	0	0	0	3	2422	10394	118	0	328
60,83,	138	54	0	54	27937	32	1894	0	0	0	0	2	1894	7539	108	0	329
60,84,	138	53	0	53	27934	32	1889	0	0	0	0	2	1889	7096	106	0	329
60,85,	138	54	0	54	27937	32	1931	0	0	0	0	2	1931	7159	108	0	329
60,86,	138	51	0	51	27931	32	1873	0	0	0	0	2	1873	6721	102	0	329
60,87,	138	51	0	51	27959	32	1893	0	0	0	0	2	1893	6846	102	0	329
60,88,	138	46	0	46	27918	32	1869	0	0	0	0	2	1869	6739	92	0	329
60,89,	138	50	0	50	27941	32	1954	0	0	0	0	2	1954	7058	100	0	329
60,90,	137	49	0	49	27742	32	1932	0	0	0	0	2	1932	6467	98	0	329
60,91,	138	47	0	47	27937	32	1869	0	0	0	0	2	1869	6650	94	0	329
60,92,	138	46	0	46	27918	32	1869	0	0	0	0	2	1869	6739	92	0	329
60,93,	138	51	0	51	27931	32	1924	0	0	0	0	2	1924	6687	102	0	329
60,94,	138	47	0	47	27937	32	1869	0	0	0	0	2	1869	6650	94	0	329
60,95,	138	46	0	46	27918	32	1869	0	0	0	0	2	1869	6498	92	0	329
60,96,	138	61	0	61	27916	32	2666	0	0	0	0	3	2666	10831	122	0	328
60,97,	138	45	0	45	27918	32	1869	0	0	0	0	2	1869	6499	90	0	329
60,98,	138	45	0	45	27918	32	1869	0	0	0	0	2	1869	6499	90	0	329
60,99,	138	45	0	45	27918	32	1869	0	0	0	0	2	1869	6499	90	0	329
61,62,	138	53	0	53	28111	33	1870	0	0	0	0	1	1870	5614	104	0	330
61,63,	137	62	0	62	27940	33	1859	0	0	0	0	1	1859	5799	124	0	330
61,64,	137	60	0	60	27922	33	1545	0	0	0	0	1	1545	5695	118	0	330
61,65,	137	68	0	68	27957	33	2208	0	0	0	0	1	2208	5886	136	0	330
61,66,	137	47	0	47	27884	32	1231	0	0	0	0	1	1231	5243	94	0	330
61,67,	137	50	0	50	27921	33	1611	0	0	0	0	1	1611	5299	100	0	330
61,68,	137	61	0	61	27935	33	1727	0	0	0	0	1	1727	5747	122	0	330
61,69,	137	44	0	44	27865	32	1434	0	0	0	0	1	1434	5415	86	0	330
61,70,	137	41	0	41	27862	32	1263	0	0	0	0	1	1263	5141	80	0	330
61,71,	137	49	0	49	27871	33	1370	0	0	0	0	1	1370	5545	98	0	330
61,72,	137	42	0	42	27878	33	1025	0	0	0	0	1	1025	5102	84	0	330
61,73,	138	37	0	37	28042	32	1059	0	0	0	0	1	1059	5353	74	0	330
61,74,	137	45	0	45	27861	33	1191	0	0	0	0	1	1191	5330	90	0	330
61,75,	137	36	0	36	27852	33	1036	0	0	0	0	1	1036	4808	72	0	330
61,76,	138	34	0	34	28046	33	876	0	0	0	0	1	876	4786	68	0	330
61,77,	138	33	0	33	28005	33	935	0	0	0	0	1	935	4942	66	0	330
61,78,	138	33	0	33	28005	33	933	0	0	0	0	1	933	4845	64	0	330
61,79,	137	39	0	39	27852	32	1139	0	0	0	0	1	1139	5026	78	0	330
61,80,	138	32	0	32	28005	33	869	0	0	0	0	1	869	4857	62	0	330
61,81,	137	35	0	35	27839	32	877	0	0	0	0	1	877	4518	70	0	330
61,82,	138	42	0	42	27996	32	1422	0	0	0	0	2	1422	8218	84	0	329
61,83,	138	37	0	37	28024	33	894	0	0	0	0	1	894	5361	74	0	330
61,84,	138	36	0	36	28021	33	889	0	0	0	0	1	889	4916	72	0	330
61,85,	138	37	0	37	28024	33	931	0	0	0	0	1	931	4979	74	0	330
61,86,	138	34	0	34	28018	33	873	0	0	0	0	1	873	4539	68	0	330
61,87,	138	34	0	34	28046	33	893	0	0	0	0	1	893	4665	68	0	330
61,88,	138	29	0	29	28005	33	869	0	0	0	0	1	869	4553	58	0	330
61,89,	138	33	0	33	28028	33	954	0	0	0	0	1	954	4879	66	0	330
61,90,	137	32	0	32	27828	33	932	0	0	0	0	1	932	4283	64	0	330
61,91,	138	30	0	30	28024	33	869	0	0	0	0	1	869	4465	60	0	330
61,92,	138	29	0	29	28005	33	869	0	0	0	0	1	869	4553	58	0	330
61,93,	138	34	0	34	28018	33	924	0	0	0	0	1	924	4502	68	0	330
61,94,	138	30	0	30	28024	33	869	0	0	0	0	1	869	4465	60	0	330
61,95,	138	29	0	29	28005	33	869	0	0	0	0	1	869	4312	58	0	330
61,96,	138	44	0	44	28003	33	1666	0	0	0	0	2	1666	8656	88	0	329
61,97,	138	28	0	28	28005	33	869	0	0	0	0	1	869	4313	56	0	330
61,98,	138	28	0	28	28005	33	869	0	0	0	0	1	869	4313	56	0	330
61,99,	138	28	0	28	28005	33	869	0	0	0	0	1	869	4313	56	0	330
62,63,	138	61	0	61	28178	33	1991	0	0	0	0	1	1991	5244	120	0	330
62,64,	138	59	0	59	28159	33	1677	0	0	0	0	1	1677	5275	118	0	330
62,65,	138	67	0	67	28201	33	2340	0	0	0	0	1	2340	5554	132	0	330
62,66,	138	46	0	46	28122	32	1363	0	0	0	0	1	1363	4722	92	0	330
62,67,	138	49	0	49	28159	33	1743	0	0	0	0	1	1743	4779	98	0	330
62,68,	138	60	0	60	28173	33	1859	0	0	0	0	1	1859	5239	120	0	330
62,69,	138	43	0	43	28104	32	1566	0	0	0	0	1	1566	4943	86	0	330
62,70,	138	40	0	40	28101	33	1395	0	0	0	0	1	1395	4648	80	0	330
62,71,	138	48	0	48	28109	33	1502	0	0	0	0	1	1502	5024	96	0	330
62,72,	138	41	0	41	28116	33	1157	0	0	0	0	1	1157	4583	82	0	330
62,73,	139	36	0	36	28281	33	1191	0	0	0	0	1	1191	4835	72	0	330
62,74,	138	44	0	44	28099	33	1323	0	0	0	0	1	1323	4806	88	0	330
62,75,	138	35	0	35	28090	33	1168	0	0	0	0	1	1168	4290	70	0	330
62,76,	139	33	0	33	28285	33	1008	0	0	0	0	1	1008	4265	66	0	330
62,77,	139	32	0	32	28244	33	1067	0	0	0	0	1	1067	4422	64	0	330
62,78,	139	32	0	32	28244	33	1065	0	0	0	0	1	1065	4474	64	0	330
62,79,	138	38	0	38	28090	33	1271	0	0	0	0	1	1271	4507	76	0	330
62,80,	139	31	0	31	28244	33	1001	0	0	0	0	1	1001	4488	62	0	330
62,81,	138	34	0	34	28077	33	1009	0	0	0	0	1	1009	4001	68	0	330
62,82,	139	41	0	41	28235	32	1554	0	0	0	0	2	1554	7693	82	0	329
62,83,	139	36	0	36	28263	33	1026	0	0	0	0	1	1026	4837	72	0	330
62,84,	139	35	0	35	28260	33	1021	0	0	0	0	1	1021	4396	70	0	330
62,85,	139	36	0	36	28263	33	1063	0	0	0	0	1	1063	4457	72	0	330
62,86,	139	33	0	33	28257	33	1005	0	0	0	0	1	1005	4018	66	0	330
62,87,	139	33	0	33	28285	33	1025	0	0	0	0	1	1025	4143	66	0	330
62,88,	139	28	0	28	28244	33	1001	0	0	0	0	1	1001	4031	56	0	330
62,89,	139	32	0	32	28267	33	1086	0	0	0	0	1	1086	4359	64	0	330
62,90,	138	31	0	31	28066	33	1064	0	0	0	0	1	1064	3764	62	0	330
62,91,	139	29	0	29	28263	33	1001	0	0	0	0	1	1001	3946	58	0	330
62,92,	139	28	0	28	28244	33	1001	0	0	0	0	1	1001	4031	56	0	330
62,93,	139	33	0	33	28257	33	1056	0	0	0	0	1	1056	3980	66	0	330
62,94,	139	29	0	29	28263	33	1001	0	0	0	0	1	1001	3946	58	0	330
62,95,	139	28	0	28	28244	33	1001	0	0	0	0	1	1001	3790	56	0	330
62,96,	139	43	0	43	28242	33	1798	0	0	0	0	2	1798	8136	86	0	329
62,97,	139	27	0	27	28244	33	1001	0	0	0	0	1	1001	3791	54	0	330
62,98,	139	27	0	27	28244	33	1001	0	0	0	0	1	1001	3791	54	0	330
62,99,	139	27	0	27	28244	33	1001	0	0	0	0	1	1001	3791	54	0	330
63,64,	137	68	0	68	27987	33	1666	0	0	0	0	1	1666	5417	136	0	330
63,65,	137	76	0	76	28022	33	2329	0	0	0	0	1	2329	5504	150	0	330
63,66,	137	55	0	55	27950	32	1352	0	0	0	0	1	1352	4871	110	0	330
63,67,	137	58	0	58	27987	32	1732	0	0	0	0	1	1732	4927	116	0	330
63,68,	137	69	0	69	28000	32	1848	0	0	0	0	1	1848	5367	136	0	330
63,69,	137	52	0	52	27932	32	1555	0	0	0	0	1	1555	5093	104	0	330
63,70,	137	49	0	49	27928	33	1384	0	0	0	0	1	1384	4727	96	0	330
63,71,	137	57	0	57	27937	33	1491	0	0	0	0	1	1491	5172	114	0	330
63,72,	137	50	0	50	27943	33	1146	0	0	0	0	1	1146	4675	98	0	330
63,73,	138	45	0	45	28108	32	1180	0	0	0	0	1	1180	4984	90	0	330
63,74,	137	53	0	53	27927	33	1312	0	0	0	0	1	1312	4957	106	0	330
63,75,	137	44	0	44	27918	33	1157	0	0	0	0	1	1157	4439	88	0	330
63,76,	138	42	0	42	28112	33	997	0	0	0	0	1	997	4419	84	0	330
63,77,	138	41	0	41	28071	33	1056	0	0	0	0	1	1056	4578	82	0	330
63,78,	138	41	0	41	28071	33	1054	0	0	0	0	1	1054	4632	82	0	330
63,79,	137	47	0	47	27917	33	1260	0	0	0	0	1	1260	4576	92	0	330
63,80,	138	40	0	40	28071	33	990	0	0	0	0	1	990	4645	80	0	330
63,81,	137	43	0	43	27905	33	998	0	0	0	0	1	998	4152	86	0	330
63,82,	138	50	0	50	28062	32	1543	0	0	0	0	2	1543	7847	100	0	329
63,83,	138	45	0	45	28090	33	1015	0	0	0	0	1	1015	4992	90	0	330
63,84,	138	44	0	44	28087	33	1010	0	0	0	0	1	1010	4551	88	0	330
63,85,	138	45	0	45	28090	33	1052	0	0	0	0	1	1052	4611	90	0	330
63,86,	138	42	0	42	28084	33	994	0	0	0	0	1	994	4174	84	0	330
63,87,	138	42	0	42	28112	33	1014	0	0	0	0	1	1014	4297	84	0	330
63,88,	138	37	0	37	28071	33	990	0	0	0	0	1	990	4186	74	0	330
63,89,	138	41	0	41	28094	33	1075	0	0	0	0	1	1075	4511	82	0	330
63,90,	137	40	0	40	27894	33	1053	0	0	0	0	1	1053	3916	80	0	330
63,91,	138	38	0	38	28090	33	990	0	0	0	0	1	990	4099	76	0	330
63,92,	138	37	0	37	28071	33	990	0	0	0	0	1	990	4186	74	0	330
63,93,	138	42	0	42	28084	33	1045	0	0	0	0	1	1045	4136	84	0	330
63,94,	138	38	0	38	28090	33	990	0	0	0	0	1	990	4099	76	0	330
63,95,	138	37	0	37	28071	33	990	0	0	0	0	1	990	3946	74	0	330
63,96,	138	52	0	52	28069	33	1787	0	0	0	0	2	1787	8016	102	0	329
63,97,	138	36	0	36	28071	33	990	0	0	0	0	1	990	3947	72	0	330
63,98,	138	36	0	36	28071	33	990	0	0	0	0	1	990	3947	72	0	330
63,99,	138	36	0	36	28071	33	990	0	0	0	0	1	990	3947	72	0	330
64,65,	137	74	0	74	28003	33	2015	0	0	0	0	1	2015	5510	146	0	330
64,66,	137	53	0	53	27931	32	1038	0	0	0	0	1	1038	4869	106	0	330
64,67,	137	56	0	56	27968	33	1418	0	0	0	0	1	1418	4926	112	0	330
64,68,	137	67	0	67	27982	33	1534	0	0	0	0	1	1534	5364	134	0	330
64,69,	137	50	0	50	27913	32	1241	0	0	0	0	1	1241	5088	100	0	330
64,70,	137	47	0	47	27910	33	1070	0	0	0	0	1	1070	4793	94	0	330
64,71,	137	55	0	55	27918	33	1177	0	0	0	0	1	1177	5166	110	0	330
64,72,	137	48	0	48	27925	33	832	0	0	0	0	1	832	4729	96	0	330
64,73,	138	43	0	43	28089	32	866	0	0	0	0	1	866	4980	86	0	330
64,74,	137	51	0	51	27908	33	998	0	0	0	0	1	998	4950	102	0	330
64,75,	137	42	0	42	27899	33	843	0	0	0	0	1	843	4436	84	0	330
64,76,	138	40	0	40	28093	33	683	0	0	0	0	1	683	4414	80	0	330
64,77,	138	39	0	39	28052	33	742	0	0	0	0	1	742	4572	78	0	330
64,78,	138	39	0	39	28052	33	740	0	0	0	0	1	740	4625	78	0	330
64,79,	137	45	0	45	27899	33	946	0	0	0	0	1	946	4655	90	0	330
64,80,	138	38	0	38	28052	33	676	0	0	0	0	1	676	4638	76	0	330
64,81,	137	41	0	41	27886	33	684	0	0	0	0	1	684	4144	82	0	330
64,82,	138	48	0	48	28043	32	1229	0	0	0	0	2	1229	7842	96	0	329
64,83,	138	43	0	43	28071	33	701	0	0	0	0	1	701	4986	86	0	330
64,84,	138	42	0	42	28068	33	696	0	0	0	0	1	696	4544	84	0	330
64,85,	138	43	0	43	28071	33	738	0	0	0	0	1	738	4606	86	0	330
64,86,	138	40	0	40	28065	33	680	0	0	0	0	1	680	4167	80	0	330
64,87,	138	40	0	40	28093	33	700	0	0	0	0	1	700	4291	80	0	330
64,88,	138	35	0	35	28052	33	676	0	0	0	0	1	676	4181	70	0	330
64,89,	138	39	0	39	28075	33	761	0	0	0	0	1	761	4507	78	0	330
64,90,	137	38	0	38	27875	33	739	0	0	0	0	1	739	3910	76	0	330
64,91,	138	36	0	36	28071	33	676	0	0	0	0	1	676	4093	72	0	330
64,92,	138	35	0	35	28052	33	676	0	0	0	0	1	676	4181	70	0	330
64,93,	138	40	0	40	28065	33	731	0	0	0	0	1	731	4130	80	0	330
64,94,	138	36	0	36	28071	33	676	0	0	0	0	1	676	4093	72	0	330
64,95,	138	35	0	35	28052	33	676	0	0	0	0	1	676	3940	70	0	330
64,96,	138	50	0	50	28050	33	1473	0	0	0	0	2	1473	8291	100	0	329
64,97,	138	34	0	34	28052	33	676	0	0	0	0	1	676	3941	68	0	330
64,98,	138	34	0	34	28052	33	676	0	0	0	0	1	676	3941	68	0	330
64,99,	138	34	0	34	28052	33	676	0	0	0	0	1	676	3941	68	0	330
65,66,	137	61	0	61	27967	32	1701	0	0	0	0	1	1701	4951	122	0	330
65,67,	137	64	0	64	28004	33	2081	0	0	0	0	1	2081	5009	128	0	330
65,68,	137	75	0	75	28018	33	2197	0	0	0	0	1	2197	5470	150	0	330
65,69,	137	58	0	58	27949	32	1904	0	0	0	0	1	1904	5171	116	0	330
65,70,	137	55	0	55	27946	33	1733	0	0	0	0	1	1733	4879	110	0	330
65,71,	137	63	0	63	27954	33	1840	0	0	0	0	1	1840	5252	126	0	330
65,72,	137	56	0	56	27961	33	1495	0	0	0	0	1	1495	4812	112	0	330
65,73,	138	51	0	51	28125	32	1529	0	0	0	0	1	1529	5066	102	0	330
65,74,	137	59	0	59	27944	33	1661	0	0	0	0	1	1661	5037	118	0	330
65,75,	137	50	0	50	27935	33	1506	0	0	0	0	1	1506	4521	100	0	330
65,76,	138	48	0	48	28129	33	1346	0	0	0	0	1	1346	4493	96	0	330
65,77,	138	47	0	47	28088	33	1405	0	0	0	0	1	1405	4654	94	0	330
65,78,	138	47	0	47	28088	33	1403	0	0	0	0	1	1403	4708	94	0	330
65,79,	137	53	0	53	27935	33	1609	0	0	0	0	1	1609	4737	106	0	330
65,80,	138	46	0	46	28088	33	1339	0	0	0	0	1	1339	4721	92	0	330
65,81,	137	49	0	49	27922	33	1347	0	0	0	0	1	1347	4232	98	0	330
65,82,	138	56	0	56	28079	32	1892	0	0	0	0	2	1892	7919	112	0	329
65,83,	138	51	0	51	28107	33	1364	0	0	0	0	1	1364	5069	102	0	330
65,84,	138	50	0	50	28104	33	1359	0	0	0	0	1	1359	4628	100	0	330
65,85,	138	51	0	51	28107	33	1401	0	0	0	0	1	1401	4689	102	0	330
65,86,	138	48	0	48	28101	33	1343	0	0	0	0	1	1343	4250	96	0	330
65,87,	138	48	0	48	28129	33	1363	0	0	0	0	1	1363	4371	96	0	330
65,88,	138	43	0	43	28088	33	1339	0	0	0	0	1	1339	4262	86	0	330
65,89,	138	47	0	47	28111	33	1424	0	0	0	0	1	1424	4590	94	0	330
65,90,	137	46	0	46	27911	33	1402	0	0	0	0	1	1402	3997	92	0	330
65,91,	138	44	0	44	28107	33	1339	0	0	0	0	1	1339	4177	88	0	330
65,92,	138	43	0	43	28088	33	1339	0	0	0	0	1	1339	4262	86	0	330
65,93,	138	48	0	48	28101	33	1394	0	0	0	0	1	1394	4212	96	0	330
65,94,	138	44	0	44	28107	33	1339	0	0	0	0	1	1339	4177	88	0	330
65,95,	138	43	0	43	28088	33	1339	0	0	0	0	1	1339	4022	86	0	330
65,96,	138	58	0	58	28086	33	2136	0	0	0	0	2	2136	8366	116	0	329
65,97,	138	42	0	42	28088	33	1339	0	0	0	0	1	1339	4023	84	0	330
65,98,	138	42	0	42	28088	33	1339	0	0	0	0	1	1339	4023	84	0	330
65,99,	138	42	0	42	28088	33	1339	0	0	0	0	1	1339	4023	84	0	330
66,67,	137	43	0	43	27930	32	1104	0	0	0	0	1	1104	4334	84	0	330
66,68,	137	54	0	54	27945	32	1220	0	0	0	0	1	1220	4819	108	0	330
66,69,	137	37	0	37	27876	32	927	0	0	0	0	1	927	4530	74	0	330
66,70,	137	34	0	34	27873	32	756	0	0	0	0	1	756	4238	68	0	330
66,71,	137	42	0	42	27881	32	863	0	0	0	0	1	863	4618	84	0	330
66,72,	137	35	0	35	27888	32	518	0	0	0	0	1	518	4173	70	0	330
66,73,	138	30	0	30	28052	31	552	0	0	0	0	1	552	4426	60	0	330
66,74,	137	38	0	38	27871	32	684	0	0	0	0	1	684	4403	76	0	330
66,75,	137	29	0	29	27862	32	529	0	0	0	0	1	529	3879	58	0	330
66,76,	138	27	0	27	28056	32	369	0	0	0	0	1	369	3757	52	0	330
66,77,	138	26	0	26	28015	32	428	0	0	0	0	1	428	4013	52	0	330
66,78,	138	26	0	26	28015	32	426	0	0	0	0	1	426	4067	52	0	330
66,79,	137	32	0	32	27862	32	632	0	0	0	0	1	632	4097	64	0	330
66,80,	138	25	0	25	28015	32	362	0	0	0	0	1	362	4082	50	0	330
66,81,	137	28	0	28	27849	32	370	0	0	0	0	1	370	3592	56	0	330
66,82,	138	35	0	35	28006	32	915	0	0	0	0	2	915	7123	68	0	329
66,83,	138	30	0	30	28034	32	387	0	0	0	0	1	387	4433	60	0	330
66,84,	138	29	0	29	28031	32	382	0	0	0	0	1	382	3990	58	0	330
66,85,	138	30	0	30	28034	32	424	0	0	0	0	1	424	4051	60	0	330
66,86,	138	27	0	27	28028	32	366	0	0	0	0	1	366	3611	54	0	330
66,87,	138	27	0	27	28056	32	386	0	0	0	0	1	386	3731	54	0	330
66,88,	138	22	0	22	28015	32	362	0	0	0	0	1	362	3623	44	0	330
66,89,	138	26	0	26	28038	32	447	0	0	0	0	1	447	3948	52	0	330
66,90,	137	25	0	25	27838	32	425	0	0	0	0	1	425	3352	50	0	330
66,91,	138	23	0	23	28034	32	362	0	0	0	0	1	362	3536	46	0	330
66,92,	138	22	0	22	28015	32	362	0	0	0	0	1	362	3623	44	0	330
66,93,	138	27	0	27	28028	32	417	0	0	0	0	1	417	3572	54	0	330
66,94,	138	23	0	23	28034	32	362	0	0	0	0	1	362	3536	46	0	330
66,95,	138	22	0	22	28015	32	362	0	0	0	0	1	362	3382	44	0	330
66,96,	138	37	0	37	28013	32	1159	0	0	0	0	2	1159	7731	74	0	329
66,97,	138	21	0	21	28015	32	362	0	0	0	0	1	362	3383	42	0	330
66,98,	138	21	0	21	28015	32	362	0	0	0	0	1	362	3383	42	0	330
66,99,	138	21	0	21	28015	32	362	0	0	0	0	1	362	3383	42	0	330
67,68,	137	57	0	57	27982	32	1600	0	0	0	0	1	1600	4876	114	0	330
67,69,	137	40	0	40	27913	32	1307	0	0	0	0	1	1307	4588	80	0	330
67,70,	137	37	0	37	27910	33	1136	0	0	0	0	1	1136	4294	74	0	330
67,71,	137	45	0	45	27918	33	1243	0	0	0	0	1	1243	4675	90	0	330
67,72,	137	38	0	38	27925	33	898	0	0	0	0	1	898	4228	76	0	330
67,73,	138	33	0	33	28089	32	932	0	0	0	0	1	932	4483	66	0	330
67,74,	137	41	0	41	27908	33	1064	0	0	0	0	1	1064	4460	82	0	330
67,75,	137	32	0	32	27899	33	909	0	0	0	0	1	909	3936	64	0	330
67,76,	138	30	0	30	28093	33	749	0	0	0	0	1	749	3911	60	0	330
67,77,	138	29	0	29	28052	33	808	0	0	0	0	1	808	4072	58	0	330
67,78,	138	29	0	29	28052	33	806	0	0	0	0	1	806	4126	58	0	330
67,79,	137	35	0	35	27899	33	1012	0	0	0	0	1	1012	4154	70	0	330
67,80,	138	28	0	28	28052	33	742	0	0	0	0	1	742	4139	56	0	330
67,81,	137	31	0	31	27886	33	750	0	0	0	0	1	750	3649	62	0	330
67,82,	138	38	0	38	28043	32	1295	0	0	0	0	2	1295	7103	74	0	329
67,83,	138	33	0	33	28071	33	767	0	0	0	0	1	767	4489	66	0	330
67,84,	138	32	0	32	28068	33	762	0	0	0	0	1	762	4047	64	0	330
67,85,	138	33	0	33	28071	33	804	0	0	0	0	1	804	4107	66	0	330
67,86,	138	30	0	30	28065	33	746	0	0	0	0	1	746	3668	60	0	330
67,87,	138	30	0	30	28093	33	766	0	0	0	0	1	766	3791	60	0	330
67,88,	138	25	0	25	28052	33	742	0	0	0	0	1	742	3680	50	0	330
67,89,	138	29	0	29	28075	33	827	0	0	0	0	1	827	4006	58	0	330
67,90,	137	28	0	28	27875	33	805	0	0	0	0	1	805	3410	56	0	330
67,91,	138	26	0	26	28071	33	742	0	0	0	0	1	742	3593	52	0	330
67,92,	138	25	0	25	28052	33	742	0	0	0	0	1	742	3680	50	0	330
67,93,	138	30	0	30	28065	33	797	0	0	0	0	1	797	3630	60	0	330
67,94,	138	26	0	26	28071	33	742	0	0	0	0	1	742	3593	52	0	330
67,95,	138	25	0	25	28052	33	742	0	0	0	0	1	742	3440	50	0	330
67,96,	138	40	0	40	28050	33	1539	0	0	0	0	2	1539	7787	80	0	329
67,97,	138	24	0	24	28052	33	742	0	0	0	0	1	742	3441	48	0	330
67,98,	138	24	0	24	28052	33	742	0	0	0	0	1	742	3441	48	0	330
67,99,	138	24	0	24	28052	33	742	0	0	0	0	1	742	3441	48	0	330
68,69,	137	51	0	51	27927	32	1423	0	0	0	0	1	1423	5040	102	0	330
68,70,	137	48	0	48	27924	33	1252	0	0	0	0	1	1252	4746	96	0	330
68,71,	137	56	0	56	27932	33	1359	0	0	0	0	1	1359	5120	112	0	330
68,72,	137	49	0	49	27939	33	1014	0	0	0	0	1	1014	4680	98	0	330
68,73,	138	44	0	44	28103	32	1048	0	0	0	0	1	1048	4929	88	0	330
68,74,	137	52	0	52	27922	33	1180	0	0	0	0	1	1180	4905	104	0	330
68,75,	137	43	0	43	27913	33	1025	0	0	0	0	1	1025	4388	86	0	330
68,76,	138	41	0	41	28107	33	865	0	0	0	0	1	865	4363	82	0	330
68,77,	138	40	0	40	28066	33	924	0	0	0	0	1	924	4520	80	0	330
68,78,	138	40	0	40	28066	33	922	0	0	0	0	1	922	4574	80	0	330
68,79,	137	46	0	46	27913	33	1128	0	0	0	0	1	1128	4604	92	0	330
68,80,	138	39	0	39	28066	33	858	0	0	0	0	1	858	4589	78	0	330
68,81,	137	42	0	42	27900	33	866	0	0	0	0	1	866	4099	84	0	330
68,82,	138	49	0	49	28057	32	1411	0	0	0	0	2	1411	7790	98	0	329
68,83,	138	44	0	44	28085	33	883	0	0	0	0	1	883	4935	88	0	330
68,84,	138	43	0	43	28082	33	878	0	0	0	0	1	878	4495	86	0	330
68,85,	138	44	0	44	28085	33	920	0	0	0	0	1	920	4555	88	0	330
68,86,	138	41	0	41	28079	33	862	0	0	0	0	1	862	4117	82	0	330
68,87,	138	41	0	41	28107	33	882	0	0	0	0	1	882	4241	82	0	330
68,88,	138	36	0	36	28066	33	858	0	0	0	0	1	858	4130	72	0	330
68,89,	138	40	0	40	28089	33	943	0	0	0	0	1	943	4456	80	0	330
68,90,	137	39	0	39	27889	33	921	0	0	0	0	1	921	3864	78	0	330
68,91,	138	37	0	37	28085	33	858	0	0	0	0	1	858	4043	74	0	330
68,92,	138	36	0	36	28066	33	858	0	0	0	0	1	858	4130	72	0	330
68,93,	138	41	0	41	28079	33	913	0	0	0	0	1	913	4079	82	0	330
68,94,	138	37	0	37	28085	33	858	0	0	0	0	1	858	4043	74	0	330
68,95,	138	36	0	36	28066	33	858	0	0	0	0	1	858	3889	72	0	330
68,96,	138	51	0	51	28064	33	1655	0	0	0	0	2	1655	8238	102	0	329
68,97,	138	35	0	35	28066	33	858	0	0	0	0	1	858	3890	70	0	330
68,98,	138	35	0	35	28066	33	858	0	0	0	0	1	858	3890	70	0	330
68,99,	138	35	0	35	28066	33	858	0	0	0	0	1	858	3890	70	0	330
69,70,	137	31	0	31	27855	32	959	0	0	0	0	1	959	4457	62	0	330
69,71,	137	39	0	39	27863	32	1066	0	0	0	0	1	1066	4839	78	0	330
69,72,	137	32	0	32	27870	32	721	0	0	0	0	1	721	4394	64	0	330
69,73,	138	27	0	27	28034	31	755	0	0	0	0	1	755	4647	54	0	330
69,74,	137	35	0	35	27853	32	887	0	0	0	0	1	887	4622	70	0	330
69,75,	137	26	0	26	27844	32	732	0	0	0	0	1	732	4100	52	0	330
69,76,	138	24	0	24	28038	32	572	0	0	0	0	1	572	4075	48	0	330
69,77,	138	23	0	23	27997	32	631	0	0	0	0	1	631	4088	44	0	330
69,78,	138	23	0	23	27997	32	629	0	0	0	0	1	629	4144	44	0	330
69,79,	137	29	0	29	27844	32	835	0	0	0	0	1	835	4318	58	0	330
69,80,	138	22	0	22	27997	32	565	0	0	0	0	1	565	4299	44	0	330
69,81,	137	25	0	25	27831	32	573	0	0	0	0	1	573	3811	50	0	330
69,82,	138	32	0	32	27988	32	1118	0	0	0	0	2	1118	7504	64	0	329
69,83,	138	27	0	27	28016	32	590	0	0	0	0	1	590	4652	54	0	330
69,84,	138	26	0	26	28013	32	585	0	0	0	0	1	585	4209	52	0	330
69,85,	138	27	0	27	28016	32	627	0	0	0	0	1	627	4270	54	0	330
69,86,	138	24	0	24	28010	32	569	0	0	0	0	1	569	3830	48	0	330
69,87,	138	24	0	24	28038	32	589	0	0	0	0	1	589	3953	48	0	330
69,88,	138	19	0	19	27997	32	565	0	0	0	0	1	565	3843	38	0	330
69,89,	138	23	0	23	28020	32	650	0	0	0	0	1	650	4169	46	0	330
69,90,	137	22	0	22	27820	32	628	0	0	0	0	1	628	3573	44	0	330
69,91,	138	20	0	20	28016	32	565	0	0	0	0	1	565	3756	40	0	330
69,92,	138	19	0	19	27997	32	565	0	0	0	0	1	565	3843	38	0	330
69,93,	138	24	0	24	28010	32	620	0	0	0	0	1	620	3792	48	0	330
69,94,	138	20	0	20	28016	32	565	0	0	0	0	1	565	3756	40	0	330
69,95,	138	19	0	19	27997	32	565	0	0	0	0	1	565	3602	38	0	330
69,96,	138	34	0	34	27995	32	1362	0	0	0	0	2	1362	7952	68	0	329
69,97,	138	18	0	18	27997	32	565	0	0	0	0	1	565	3603	36	0	330
69,98,	138	18	0	18	27997	32	565	0	0	0	0	1	565	3603	36	0	330
69,99,	138	18	0	18	27997	32	565	0	0	0	0	1	565	3603	36	0	330
70,71,	137	36	0	36	27860	33	895	0	0	0	0	1	895	4543	72	0	330
70,72,	137	29	0	29	27867	32	550	0	0	0	0	1	550	4096	58	0	330
70,73,	138	24	0	24	28031	32	584	0	0	0	0	1	584	4349	48	0	330
70,74,	137	32	0	32	27850	33	716	0	0	0	0	1	716	4327	64	0	330
